speaker,utterance,attack,label,bona_fide_probability,spoof_probability,bona_fide_logit
TFM1,DF_E_2012128,Task2-team15,spoof,0.9798557758331299,0.020144246518611908,1.4210201501846313
LA_0016,DF_E_2034258,-,bonafide,0.9999911785125732,8.829927537590265e-06,4.542032241821289
SEF2,DF_E_2027730,-,bonafide,0.0005165472393855453,0.9994834661483765,-3.826396942138672
LA_0017,DF_E_2034070,-,bonafide,0.005512394476681948,0.9944875836372375,-2.712442636489868
TFM1,DF_E_2003082,-,bonafide,0.9999996423721313,3.835453696865443e-07,5.829229831695557
LA_0044,DF_E_2008863,-,bonafide,0.9999077320098877,9.22951876418665e-05,3.5732288360595703
TMM1,DF_E_2033973,Task2-team10,spoof,0.9998842477798462,0.00011578932026168332,3.5435073375701904
TEF2,DF_E_2036476,-,bonafide,0.00010590577585389838,0.9998941421508789,-4.546103477478027
LA_0007,DF_E_2004156,-,bonafide,0.9999979734420776,1.990662894968409e-06,5.092185974121094
VCC2TF1,DF_E_2035939,HUB-B01,spoof,1.7012260968840565e-06,0.9999983310699463,-6.815632343292236
TGM1,DF_E_2025440,Task2-team27,spoof,1.7134187146439217e-05,0.9999828338623047,-5.568807125091553
TGF1,DF_E_2018363,Task2-team19,spoof,0.00062843895284459,0.9993715882301331,-3.6392529010772705
LA_0004,DF_E_2034086,-,bonafide,1.781980063242372e-05,0.9999822378158569,-5.4387736320495605
LA_0063,DF_E_2005412,-,bonafide,0.9999943971633911,5.656332177750301e-06,4.819390773773193
LA_0043,DF_E_2003934,-,bonafide,0.9998888969421387,0.00011104753502877429,3.5590059757232666
VCC2TM2,DF_E_2019781,HUB-N08,spoof,0.0003070069942623377,0.9996930360794067,-4.244382381439209
VCC2TF2,DF_E_2025355,HUB-N12,spoof,0.9990392923355103,0.0009607396204955876,2.635986804962158
TGF1,DF_E_2022139,Task2-team07,spoof,0.07450617849826813,0.9254937767982483,-1.495456576347351
TFF1,DF_E_2023509,Task2-team10,spoof,0.9988721013069153,0.0011278216261416674,2.5985376834869385
LA_0023,DF_E_2002974,A12,spoof,0.16011834144592285,0.8398816585540771,-1.1707638502120972
VCC2TM2,DF_E_2021352,SPO-N13,spoof,3.1151841994869756e-06,0.9999969005584717,-6.595635890960693
TMM1,DF_E_2002753,-,bonafide,0.0035061549860984087,0.9964938759803772,-2.922193765640259
LA_0014,DF_E_2008847,-,bonafide,0.9999727010726929,2.7270185455563478e-05,4.078380584716797
SEF2,DF_E_2022319,-,bonafide,3.498730075079948e-05,0.9999649524688721,-5.125560760498047
LA_0021,DF_E_2003344,A15,spoof,0.00038478110218420625,0.9996151924133301,-4.1793084144592285
TFM1,DF_E_2026818,Task2-team03,spoof,0.009007825516164303,0.9909921884536743,-2.5452404022216797
TFM1,DF_E_2037283,Task2-team12,spoof,0.00013934173330198973,0.9998606443405151,-4.378218650817871
LA_0040,DF_E_2009528,-,bonafide,0.7534488439559937,0.24655115604400635,-0.10079070925712585
VCC2SM4,DF_E_2017489,-,bonafide,0.9989896416664124,0.001010397681966424,2.6909148693084717
TGM1,DF_E_2032190,Task2-team15,spoof,4.335913035902195e-05,0.9999566078186035,-5.0779194831848145
VCC2TM2,DF_E_2003281,HUB-D03,spoof,1.137073457613269e-08,1.0,-9.246618270874023
VCC2TF2,DF_E_2021772,SPO-N12,spoof,3.893966606938193e-07,0.9999996423721313,-7.792836666107178
VCC2SF3,DF_E_2011649,-,bonafide,0.9181873202323914,0.08181263506412506,0.7625139355659485
TMF1,DF_E_2013279,Task2-team07,spoof,0.00033665841328911483,0.9996633529663086,-3.9804399013519287
LA_0001,DF_E_2024399,A16,spoof,0.0688042938709259,0.9311957359313965,-1.7206308841705322
TMM1,DF_E_2006207,Task2-team20,spoof,0.0351836271584034,0.9648164510726929,-1.9044872522354126
VCC2SM4,DF_E_2012004,-,bonafide,0.999765932559967,0.0002340634964639321,3.1273353099823
LA_0048,DF_E_2000058,-,bonafide,0.9997938275337219,0.00020613413653336465,3.2460334300994873
VCC2TF1,DF_E_2034847,HUB-N08,spoof,5.645295459544286e-06,0.9999943971633911,-6.0213446617126465
LA_0018,DF_E_2014586,A14,spoof,2.1174635094212135e-06,0.9999978542327881,-6.463155269622803
TEF2,DF_E_2020748,Task1-team17,spoof,0.9994100332260132,0.0005900138057768345,2.895573139190674
LA_0001,DF_E_2002526,-,bonafide,0.9999960660934448,3.964860752603272e-06,4.903770446777344
LA_0044,DF_E_2010009,-,bonafide,0.8741956353187561,0.12580440938472748,0.2362373173236847
LA_0031,DF_E_2028860,A11,spoof,0.00012671214062720537,0.9998732805252075,-4.5612874031066895
LA_0011,DF_E_2001149,-,bonafide,0.9999988079071045,1.251615913133719e-06,5.331429958343506
VCC2SF2,DF_E_2013133,-,bonafide,3.760365174798608e-08,1.0,-8.542725563049316
VCC2TF1,DF_E_2010419,HUB-N19,spoof,6.300090671373937e-09,1.0,-9.779468536376953
LA_0021,DF_E_2010501,-,bonafide,2.021142609009985e-05,0.9999797344207764,-5.579092502593994
TFF1,DF_E_2023449,-,bonafide,0.9997915625572205,0.00020844419486820698,3.3229215145111084
VCC2SF1,DF_E_2019442,-,bonafide,0.005392236635088921,0.99460768699646,-2.814075231552124
LA_0064,DF_E_2024964,-,bonafide,0.9974722266197205,0.002527690725401044,2.1164069175720215
LA_0001,DF_E_2025871,-,bonafide,0.0026111856568604708,0.9973887801170349,-3.101094961166382
LA_0016,DF_E_2023832,-,bonafide,0.999984860420227,1.518258432042785e-05,4.311376571655273
VCC2SF2,DF_E_2021716,-,bonafide,0.29797863960266113,0.7020213603973389,-0.688757598400116
VCC2TM1,DF_E_2009519,HUB-N06,spoof,3.1323402254201937e-06,0.9999969005584717,-6.212771892547607
LA_0013,DF_E_2006437,-,bonafide,0.9999760389328003,2.3949076421558857e-05,4.21611213684082
VCC2TM1,DF_E_2009873,SPO-N05,spoof,7.629580977663863e-06,0.9999923706054688,-5.694136142730713
VCC2SF4,DF_E_2025456,-,bonafide,0.25945723056793213,0.7405427694320679,-0.8302172422409058
LA_0044,DF_E_2016613,-,bonafide,0.999996542930603,3.4158199468947714e-06,4.950507164001465
LA_0031,DF_E_2006515,-,bonafide,0.9999985694885254,1.4154637710817042e-06,5.276794910430908
LA_0043,DF_E_2009913,A19,spoof,3.616349601998081e-07,0.9999996423721313,-7.182920932769775
LA_0018,DF_E_2019839,-,bonafide,0.9999986886978149,1.3152896372048417e-06,5.325941562652588
VCC2TM2,DF_E_2026301,SPO-N13,spoof,0.00014937848027329892,0.9998506307601929,-4.453395366668701
TMF1,DF_E_2009525,Task2-team13,spoof,0.000731928797904402,0.999268114566803,-3.6680352687835693
LA_0011,DF_E_2036078,-,bonafide,0.9999959468841553,4.09375888921204e-06,4.782273769378662
LA_0033,DF_E_2014251,-,bonafide,0.9999986886978149,1.3001272236579098e-06,5.3543381690979
LA_0065,DF_E_2015876,-,bonafide,0.999998927116394,1.0730856274676626e-06,5.461041450500488
TMF1,DF_E_2020747,-,bonafide,0.9393060803413391,0.06069390848278999,0.9452621340751648
LA_0027,DF_E_2021198,A08,spoof,1.9245914018028998e-07,0.9999997615814209,-8.074665069580078
VCC2SF2,DF_E_2029123,-,bonafide,0.04371407628059387,0.9562858939170837,-1.7528254985809326
LA_0044,DF_E_2031969,-,bonafide,0.999992847442627,7.189436018961715e-06,4.604918003082275
TFF1,DF_E_2006057,-,bonafide,0.9999990463256836,9.617124305805191e-07,5.463468074798584
VCC2TM1,DF_E_2025695,SPO-N04,spoof,0.008466389030218124,0.9915335774421692,-2.6511120796203613
LA_0045,DF_E_2021558,-,bonafide,0.999734103679657,0.0002658766752574593,3.155214786529541
LA_0016,DF_E_2030145,-,bonafide,0.9999988079071045,1.180379513243679e-06,5.366002559661865
LA_0036,DF_E_2002918,A08,spoof,6.560936238741988e-09,1.0,-9.692691802978516
TEM2,DF_E_2027354,Task1-team09,spoof,0.0010912676807492971,0.9989087581634521,-3.438183069229126
LA_0026,DF_E_2013851,-,bonafide,0.9999731779098511,2.6866033294936642e-05,4.052755832672119
TEF1,DF_E_2034767,Task1-team33,spoof,7.044983249215875e-06,0.9999929666519165,-5.942984104156494
LA_0046,DF_E_2030691,-,bonafide,0.9999998807907104,1.3373852425502264e-07,6.296733856201172
LA_0046,DF_E_2028726,-,bonafide,0.9999998807907104,1.1821938272760235e-07,6.421222686767578
TGM1,DF_E_2027792,Task2-team18,spoof,0.00037235181662254035,0.9996275901794434,-4.479286193847656
VCC2TM2,DF_E_2000028,SPO-N12,spoof,7.932565495138988e-05,0.9999207258224487,-4.868111610412598
LA_0026,DF_E_2001832,-,bonafide,0.13756059110164642,0.8624393939971924,-1.2240753173828125
TEM2,DF_E_2000714,Task1-team23,spoof,0.000157895396114327,0.9998420476913452,-4.370875835418701
LA_0004,DF_E_2022708,-,bonafide,0.9999938011169434,6.205647423485061e-06,4.705648899078369
VCC2SF3,DF_E_2035799,-,bonafide,0.0075102257542312145,0.992489755153656,-2.5863630771636963
LA_0021,DF_E_2016746,-,bonafide,9.958463488146663e-05,0.9999004602432251,-4.668118000030518
LA_0001,DF_E_2008741,A08,spoof,2.204593556598411e-06,0.9999978542327881,-6.584024906158447
LA_0023,DF_E_2027002,-,bonafide,0.008620327338576317,0.9913797378540039,-2.5767602920532227
LA_0034,DF_E_2007297,-,bonafide,0.9999988079071045,1.2295490705582779e-06,5.271538257598877
VCC2TF1,DF_E_2010674,HUB-N19,spoof,1.4805623038682825e-07,0.9999998807907104,-8.013619422912598
TEF2,DF_E_2035487,Task1-team24,spoof,0.0003852121299132705,0.9996147155761719,-3.903701066970825
VCC2TF2,DF_E_2015779,HUB-N15,spoof,3.4864771691900387e-07,0.9999996423721313,-7.80874490737915
VCC2SM1,DF_E_2032260,-,bonafide,0.02478923834860325,0.9752107858657837,-2.095644235610962
TMM1,DF_E_2027105,Task2-team29,spoof,0.000607600319199264,0.9993923902511597,-3.7067410945892334
TEM2,DF_E_2001695,-,bonafide,0.9999581575393677,4.187055310467258e-05,3.977635622024536
LA_0036,DF_E_2034495,-,bonafide,0.9999998807907104,1.598125294322017e-07,6.217101097106934
VCC2SM4,DF_E_2031875,-,bonafide,0.9999880790710449,1.1936344890273176e-05,4.438746929168701
LA_0002,DF_E_2008491,A13,spoof,0.0004352374526206404,0.9995647072792053,-3.8836820125579834
LA_0021,DF_E_2011137,A17,spoof,8.541025636077393e-06,0.9999914169311523,-5.467258930206299
LA_0018,DF_E_2032382,-,bonafide,0.9169375896453857,0.08306240290403366,0.5875504016876221
LA_0044,DF_E_2027322,A10,spoof,0.17199023067951202,0.8280097246170044,-1.095353364944458
LA_0018,DF_E_2024460,-,bonafide,0.9999994039535522,6.432370014408662e-07,5.57072114944458
TMF1,DF_E_2024682,Task2-team05,spoof,1.898521020393673e-07,0.9999997615814209,-8.015297889709473
LA_0032,DF_E_2036751,A08,spoof,5.172860255697742e-07,0.9999995231628418,-7.426565647125244
LA_0042,DF_E_2001208,A08,spoof,2.004419030754434e-08,1.0,-8.960062980651855
LA_0016,DF_E_2025754,-,bonafide,0.9999822378158569,1.7735184883349575e-05,4.207888126373291
TGM1,DF_E_2030742,Task2-team12,spoof,4.800731403520331e-07,0.9999995231628418,-7.545211315155029
VCC2TM2,DF_E_2013838,SPO-N12,spoof,1.5587926100124605e-05,0.9999843835830688,-5.6963067054748535
TMM1,DF_E_2035977,Task2-team03,spoof,0.001595912268385291,0.9984040856361389,-3.280716896057129
LA_0018,DF_E_2020557,-,bonafide,0.9976404905319214,0.0023595800157636404,2.217965602874756
LA_0046,DF_E_2022324,-,bonafide,0.9999991655349731,7.824240242371161e-07,5.669867515563965
TMM1,DF_E_2004215,-,bonafide,0.14841684699058533,0.8515831232070923,-1.1756411790847778
TMM1,DF_E_2012466,Task2-team09,spoof,0.9703253507614136,0.029674671590328217,1.24664306640625
TFM1,DF_E_2024331,Task2-team06,spoof,5.496199264598545e-06,0.9999945163726807,-5.94535493850708
LA_0028,DF_E_2029329,A08,spoof,6.271508201649567e-09,1.0,-9.31045913696289
LA_0016,DF_E_2008237,-,bonafide,0.999998927116394,1.0596789934425033e-06,5.463802814483643
TEF1,DF_E_2015453,Task1-team11,spoof,0.9962663054466248,0.0037336547393351793,2.0748722553253174
LA_0046,DF_E_2015900,-,bonafide,0.00020686539937742054,0.9997931122779846,-4.456358432769775
VCC2TM1,DF_E_2029418,SPO-N06,spoof,7.520088018964088e-08,0.9999998807907104,-8.396510124206543
LA_0023,DF_E_2026926,A14,spoof,3.70269867744355e-06,0.9999963045120239,-6.380612373352051
LA_0003,DF_E_2027385,A14,spoof,6.057979044271633e-05,0.9999394416809082,-5.056228160858154
VCC2TF2,DF_E_2001043,HUB-N18,spoof,0.0006479229195974767,0.9993520379066467,-3.9792535305023193
LA_0021,DF_E_2033168,-,bonafide,0.9999990463256836,9.192938250635052e-07,5.403573036193848
TGM1,DF_E_2019654,Task2-team15,spoof,0.022475281730294228,0.9775247573852539,-2.1598398685455322
TEF1,DF_E_2007422,Task1-team10,spoof,0.8310025334358215,0.16899745166301727,0.35639938712120056
LA_0041,DF_E_2035249,-,bonafide,0.9999833106994629,1.6632502592983656e-05,4.355571746826172
SEM1,DF_E_2037453,-,bonafide,0.024327490478754044,0.9756725430488586,-2.061124563217163
LA_0013,DF_E_2004766,-,bonafide,0.9999935626983643,6.398538516805274e-06,4.647322177886963
LA_0031,DF_E_2015997,A12,spoof,0.008665604516863823,0.9913343787193298,-2.516740560531616
TEM2,DF_E_2007525,Task1-team06,spoof,7.624841236975044e-05,0.9999237060546875,-4.707229137420654
LA_0042,DF_E_2005947,A11,spoof,0.0001335506240138784,0.9998664855957031,-4.494537353515625
VCC2SM4,DF_E_2011647,-,bonafide,0.0006163623766042292,0.9993835687637329,-3.6485869884490967
LA_0046,DF_E_2017141,-,bonafide,0.9685867428779602,0.03141322359442711,1.2707061767578125
TEM1,DF_E_2020077,Task1-team13,spoof,0.002053876407444477,0.9979460835456848,-3.309149742126465
VCC2TF1,DF_E_2022334,HUB-B00,spoof,4.954610176355345e-06,0.9999949932098389,-6.115758419036865
TFM1,DF_E_2023649,Task2-team03,spoof,0.04606933891773224,0.953930675983429,-1.7511968612670898
LA_0058,DF_E_2007079,-,bonafide,0.999998927116394,1.1152951628901064e-06,5.352912425994873
TEF1,DF_E_2030532,Task1-team21,spoof,0.042845677584409714,0.9571543335914612,-1.7927792072296143
TMM1,DF_E_2004100,Task2-team09,spoof,4.231705315760337e-05,0.9999576807022095,-4.9388508796691895
TGF1,DF_E_2010711,-,bonafide,0.14894388616085052,0.8510560989379883,-1.2051925659179688
LA_0009,DF_E_2023739,-,bonafide,0.9999097585678101,9.027669148053974e-05,3.66513991355896
VCC2TM1,DF_E_2032659,-,bonafide,0.44657573103904724,0.5534242391586304,-0.507058322429657
VCC2TM1,DF_E_2013929,-,bonafide,6.193592525960412e-06,0.9999938011169434,-5.904298782348633
TEM2,DF_E_2000079,-,bonafide,0.7593517899513245,0.24064823985099792,0.09519070386886597
VCC2TF1,DF_E_2018481,SPO-N06,spoof,1.8616241277413792e-06,0.9999980926513672,-6.681477069854736
LA_0065,DF_E_2024116,-,bonafide,0.9999761581420898,2.386581400060095e-05,3.999117136001587
VCC2SF3,DF_E_2000531,-,bonafide,0.000802799710072577,0.9991971850395203,-3.623286247253418
LA_0011,DF_E_2025464,-,bonafide,0.9999269247055054,7.306584302568808e-05,3.719702959060669
LA_0023,DF_E_2014659,-,bonafide,0.001976629253476858,0.9980233907699585,-3.2850229740142822
TFM1,DF_E_2029173,Task2-team29,spoof,0.0011260869214311242,0.9988738894462585,-3.6165883541107178
TEM2,DF_E_2019732,Task1-team18,spoof,6.3909545133356e-05,0.9999361038208008,-4.793918132781982
VCC2SF1,DF_E_2028895,-,bonafide,0.9959372282028198,0.004062826745212078,2.05983304977417
LA_0044,DF_E_2030985,-,bonafide,0.9999974966049194,2.5567430839146255e-06,5.035526752471924
VCC2TF2,DF_E_2005617,HUB-N09,spoof,4.957633414903739e-09,1.0,-9.825509071350098
LA_0018,DF_E_2019683,-,bonafide,0.9869728684425354,0.013027085922658443,1.514378309249878
TMM1,DF_E_2010669,Task2-team29,spoof,0.9963061809539795,0.0036938462872058153,2.1151773929595947
LA_0028,DF_E_2008139,-,bonafide,0.9999988079071045,1.2076224038537475e-06,5.340421676635742
TEF2,DF_E_2019710,Task1-team04,spoof,0.2193531095981598,0.7806468605995178,-0.7624368071556091
TGM1,DF_E_2004631,Task2-team28,spoof,0.7303153276443481,0.2696846127510071,0.15991991758346558
VCC2TM1,DF_E_2020374,SPO-N11,spoof,6.324567038973328e-06,0.9999936819076538,-6.193783283233643
LA_0018,DF_E_2011339,-,bonafide,0.44368651509284973,0.5563134551048279,-0.47548943758010864
TGF1,DF_E_2026978,Task2-team32,spoof,0.004526081029325724,0.9954739212989807,-2.8708341121673584
LA_0011,DF_E_2027591,-,bonafide,0.9999943971633911,5.589783540926874e-06,4.6200690269470215
TFF1,DF_E_2014624,-,bonafide,0.9998817443847656,0.0001182767518912442,3.5727298259735107
LA_0034,DF_E_2001038,A17,spoof,9.653157576394733e-06,0.9999903440475464,-5.839881896972656
TGM1,DF_E_2029805,Task2-team28,spoof,0.9726636409759521,0.0273363646119833,1.2556636333465576
VCC2SM1,DF_E_2015190,-,bonafide,0.016354864463210106,0.9836450815200806,-2.0174460411071777
TMF1,DF_E_2027416,Task2-team05,spoof,1.5928105767670786e-07,0.9999998807907104,-8.152381896972656
LA_0042,DF_E_2010201,A16,spoof,9.594052971806377e-05,0.9999040365219116,-4.521480083465576
TEM1,DF_E_2002152,-,bonafide,0.27672916650772095,0.723270833492279,-0.6352158188819885
LA_0022,DF_E_2005967,-,bonafide,0.9999972581863403,2.6853526833292563e-06,4.97831916809082
VCC2TF1,DF_E_2018336,-,bonafide,0.0004418462049216032,0.99955815076828,-3.8369877338409424
VCC2TM2,DF_E_2015824,HUB-N03,spoof,1.8959589453970693e-07,0.9999997615814209,-7.767776966094971
LA_0044,DF_E_2017258,-,bonafide,0.9999905824661255,9.365483492729254e-06,4.406462669372559
TGM1,DF_E_2017102,Task2-team11,spoof,0.6827256083488464,0.3172743618488312,0.08890509605407715
LA_0028,DF_E_2017182,-,bonafide,0.9999957084655762,4.300716227589874e-06,4.797956466674805
VCC2TM2,DF_E_2030626,HUB-N09,spoof,6.334113322736812e-07,0.9999994039535522,-7.63749361038208
LA_0022,DF_E_2012179,-,bonafide,0.9999992847442627,7.069293133099563e-07,5.537074089050293
LA_0026,DF_E_2033568,A09,spoof,1.8694314984912808e-09,1.0,-10.14242172241211
LA_0005,DF_E_2006108,-,bonafide,0.9999996423721313,3.2115900694407173e-07,5.951394081115723
TEF1,DF_E_2018676,Task1-team08,spoof,7.1138289058581e-05,0.9999288320541382,-4.794618129730225
TEM1,DF_E_2002979,-,bonafide,0.9990113973617554,0.0009885987965390086,2.678847551345825
LA_0005,DF_E_2003108,-,bonafide,0.10267284512519836,0.8973271250724792,-1.404916763305664
LA_0025,DF_E_2018682,A16,spoof,3.7466063076863065e-05,0.999962568283081,-4.984483242034912
TFF1,DF_E_2033775,Task2-team03,spoof,9.347363629785832e-07,0.9999990463256836,-6.843459606170654
LA_0021,DF_E_2021220,-,bonafide,0.9999996423721313,3.334169207391824e-07,5.8256425857543945
LA_0009,DF_E_2037468,-,bonafide,0.9999722242355347,2.7774261980084702e-05,4.059845447540283
LA_0034,DF_E_2006414,-,bonafide,0.9999998807907104,1.2328044363130175e-07,6.343486309051514
SEF2,DF_E_2007102,-,bonafide,0.8353122472763062,0.16468776762485504,0.48167744278907776
TGF1,DF_E_2021918,Task2-team29,spoof,0.9993242025375366,0.0006758300005458295,2.9054911136627197
TEM2,DF_E_2022240,Task1-team27,spoof,7.684200681978837e-06,0.9999923706054688,-5.859837055206299
TMM1,DF_E_2036299,Task2-team05,spoof,2.3120857406411233e-07,0.9999997615814209,-8.00169849395752
VCC2TF2,DF_E_2018795,HUB-D05,spoof,1.3991972025451105e-09,1.0,-10.666349411010742
TEM2,DF_E_2003326,Task1-team16,spoof,0.012297015637159348,0.9877030253410339,-2.3037188053131104
LA_0013,DF_E_2032226,A11,spoof,1.9285855614725733e-06,0.9999980926513672,-6.924055576324463
TEM2,DF_E_2030756,Task1-team10,spoof,0.009682114236056805,0.9903178215026855,-2.4388763904571533
LA_0018,DF_E_2026884,-,bonafide,0.9999996423721313,3.7552840126409137e-07,5.9817986488342285
LA_0017,DF_E_2013006,A08,spoof,3.530933057049879e-08,1.0,-8.746330261230469
VCC2SM2,DF_E_2018620,-,bonafide,0.9890435934066772,0.01095639355480671,1.6336088180541992
LA_0018,DF_E_2033361,-,bonafide,0.9999991655349731,8.891232710084296e-07,5.478797912597656
TEM1,DF_E_2009395,Task1-team29,spoof,0.028256135061383247,0.9717438817024231,-1.9849063158035278
TMM1,DF_E_2033040,Task2-team30,spoof,0.9996870756149292,0.00031294982181861997,3.13966703414917
TFM1,DF_E_2034810,Task2-team25,spoof,0.0001671245991019532,0.9998328685760498,-4.4274468421936035
TEF2,DF_E_2009149,Task1-team14,spoof,0.0002127079787896946,0.9997872710227966,-4.2987542152404785
LA_0019,DF_E_2001163,-,bonafide,0.9996953010559082,0.00030469580087810755,3.082552909851074
LA_0047,DF_E_2033295,A19,spoof,3.820391327735706e-07,0.9999996423721313,-7.3275251388549805
TGM1,DF_E_2036411,Task2-team20,spoof,0.9956958293914795,0.004304130095988512,2.175218343734741
VCC2TM1,DF_E_2004487,-,bonafide,2.5538920453982428e-06,0.9999974966049194,-6.466584205627441
TFM1,DF_E_2030776,Task2-team20,spoof,1.542231984785758e-05,0.999984622001648,-5.407506465911865
TMF1,DF_E_2025621,Task2-team25,spoof,6.76548825140344e-06,0.9999932050704956,-5.842292308807373
LA_0031,DF_E_2007574,-,bonafide,0.999992847442627,7.173170160967857e-06,4.595708847045898
LA_0036,DF_E_2001230,-,bonafide,0.9999978542327881,2.197561570937978e-06,5.130295753479004
TGF1,DF_E_2032386,Task2-team16,spoof,0.9685403108596802,0.03145964816212654,1.2040289640426636
VCC2TF2,DF_E_2028300,SPO-N05,spoof,1.198068162011623e-06,0.9999988079071045,-7.103368282318115
TEF2,DF_E_2030748,Task1-team12,spoof,1.3408332222297759e-07,0.9999998807907104,-7.858249664306641
TMM1,DF_E_2036938,-,bonafide,0.00018656754400581121,0.9998134970664978,-4.386362552642822
TGF1,DF_E_2036055,Task2-team19,spoof,3.776692892643041e-06,0.9999961853027344,-6.113916873931885
LA_0016,DF_E_2031496,-,bonafide,0.9999973773956299,2.6467271254659863e-06,5.0770792961120605
VCC2TM2,DF_E_2016856,-,bonafide,0.9993977546691895,0.0006022249581292272,2.881067991256714
TGM1,DF_E_2037134,Task2-team10,spoof,0.9838898181915283,0.016110166907310486,1.5212228298187256
LA_0019,DF_E_2036256,A12,spoof,0.9704129099845886,0.029587166383862495,1.298309564590454
LA_0024,DF_E_2019568,-,bonafide,0.9999998807907104,1.4487940802609955e-07,6.308246612548828
VCC2TM2,DF_E_2005753,SPO-N12,spoof,0.00011721382907126099,0.9998828172683716,-4.671141624450684
LA_0011,DF_E_2033150,A15,spoof,0.0073726586997509,0.9926273226737976,-2.5955049991607666
LA_0001,DF_E_2016836,A11,spoof,1.3974456123833079e-05,0.9999860525131226,-5.610229969024658
VCC2TM2,DF_E_2005380,SPO-N11,spoof,0.000330908689647913,0.999669075012207,-3.9075238704681396
VCC2SM3,DF_E_2014383,-,bonafide,0.0002470992913004011,0.999752938747406,-4.138769149780273
VCC2TF1,DF_E_2021910,SPO-N10,spoof,2.446496978336654e-07,0.9999997615814209,-7.881455421447754
VCC2TM1,DF_E_2002882,SPO-N11,spoof,5.062778200226603e-06,0.9999949932098389,-6.465730667114258
LA_0037,DF_E_2020710,-,bonafide,0.9996556043624878,0.0003444060275796801,2.9924533367156982
LA_0003,DF_E_2024629,A08,spoof,1.081465361707501e-09,1.0,-10.645204544067383
VCC2TF1,DF_E_2019049,HUB-N15,spoof,7.70552865958507e-09,1.0,-9.669869422912598
LA_0018,DF_E_2021505,-,bonafide,0.0031460514292120934,0.9968540072441101,-3.003571033477783
LA_0033,DF_E_2002420,-,bonafide,0.999990701675415,9.25845597521402e-06,4.589168548583984
SEF2,DF_E_2028535,-,bonafide,0.8190763592720032,0.1809237003326416,0.43123987317085266
LA_0040,DF_E_2016873,A07,spoof,0.001723115099593997,0.998276948928833,-3.3396658897399902
LA_0044,DF_E_2000503,-,bonafide,0.9999988079071045,1.2130776667618193e-06,5.4118428230285645
VCC2TM1,DF_E_2005193,-,bonafide,0.08867757022380829,0.9113224148750305,-1.3126130104064941
LA_0030,DF_E_2025902,-,bonafide,0.9999948740005493,5.093695108371321e-06,4.705801010131836
LA_0004,DF_E_2000246,-,bonafide,0.0022101274225860834,0.9977898597717285,-3.196364641189575
LA_0039,DF_E_2025040,A11,spoof,3.794269650825299e-05,0.9999620914459229,-5.214882850646973
LA_0033,DF_E_2024799,-,bonafide,0.9999704360961914,2.9595397791126743e-05,4.029738903045654
TEM1,DF_E_2032420,Task1-team16,spoof,0.008413105271756649,0.9915869235992432,-2.2863781452178955
VCC2SF2,DF_E_2027290,-,bonafide,0.0014859528746455908,0.9985139966011047,-3.3562450408935547
VCC2SM4,DF_E_2005095,-,bonafide,0.039066459983587265,0.9609335660934448,-1.8303664922714233
VCC2SF2,DF_E_2005024,-,bonafide,0.9602677226066589,0.039732228964567184,1.1296664476394653
LA_0046,DF_E_2011491,-,bonafide,0.9999998807907104,9.204511286498018e-08,6.492867946624756
TEF1,DF_E_2018930,-,bonafide,0.06367146968841553,0.9363284707069397,-1.6497061252593994
LA_0015,DF_E_2009380,A12,spoof,0.06464619189500809,0.9353537559509277,-1.5925545692443848
TEF1,DF_E_2002792,Task1-team01,spoof,0.0027018943801522255,0.9972980618476868,-3.042105197906494
LA_0036,DF_E_2004935,-,bonafide,0.9999985694885254,1.392980834680202e-06,5.323479652404785
VCC2TM2,DF_E_2015834,HUB-N18,spoof,4.819300738745369e-05,0.9999518394470215,-5.143449306488037
LA_0024,DF_E_2013311,-,bonafide,0.9999997615814209,2.0846761117354617e-07,6.098771572113037
LA_0067,DF_E_2004205,-,bonafide,0.999976634979248,2.3371008865069598e-05,4.167896747589111
LA_0014,DF_E_2014695,-,bonafide,0.0001171089315903373,0.9998829364776611,-4.477600574493408
VCC2TM1,DF_E_2011776,SPO-N12,spoof,5.812365088786464e-06,0.999994158744812,-6.040634632110596
LA_0035,DF_E_2024093,-,bonafide,0.9999984502792358,1.5325988442782545e-06,5.189947605133057
VCC2TF2,DF_E_2018297,-,bonafide,0.032545022666454315,0.9674550294876099,-1.9338237047195435
TGF1,DF_E_2018137,Task2-team15,spoof,0.03278379142284393,0.9672161936759949,-1.8733376264572144
TMF1,DF_E_2001219,Task2-team07,spoof,0.998927652835846,0.001072283717803657,2.6351442337036133
LA_0042,DF_E_2031619,A14,spoof,2.6581863039609743e-06,0.9999973773956299,-6.344127178192139
TEM2,DF_E_2000044,Task1-team09,spoof,0.0012811793712899089,0.9987188577651978,-3.3416733741760254
TEF1,DF_E_2026575,Task1-team10,spoof,0.034419115632772446,0.965580940246582,-1.913550615310669
TGF1,DF_E_2020233,Task2-team05,spoof,3.938293389182945e-07,0.9999996423721313,-7.307044506072998
LA_0003,DF_E_2034623,A17,spoof,0.00010854711581487209,0.9998914003372192,-4.705511569976807
LA_0040,DF_E_2012341,-,bonafide,0.9999964237213135,3.5598254726210143e-06,4.838623523712158
LA_0010,DF_E_2033566,-,bonafide,0.9999995231628418,5.200624855206115e-07,5.738349914550781
LA_0013,DF_E_2028762,-,bonafide,0.9999998807907104,1.0208131584477087e-07,6.419498920440674
